time,prcp (mm/day),tmax (degrees C),tmin (degrees C),year,month
2002-05-31,257.06,22.292258064516126,9.948709677419354,2002,5
2002-06-30,69.66,29.421,17.859333333333332,2002,6
2002-07-31,124.97999999999999,32.167741935483875,20.346774193548388,2002,7
2002-08-31,105.07,30.853870967741937,19.4358064516129,2002,8
2002-09-30,38.07,28.324666666666666,14.831999999999999,2002,9
2002-10-31,84.89,16.38225806451613,5.846451612903226,2002,10
2003-04-30,135.94,20.050666666666665,7.4896666666666665,2003,4
2003-05-31,98.68,23.19193548387097,11.543225806451614,2003,5
2003-06-30,137.14,26.546666666666667,14.948,2003,6
2003-07-31,65.36,31.826451612903227,19.799032258064514,2003,7
2003-08-31,127.74000000000001,33.0558064516129,19.88064516129032,2003,8
2003-09-30,169.83,24.447,11.746333333333332,2003,9
2003-10-31,74.05,20.574516129032258,7.695806451612903,2003,10
2004-04-30,107.33,19.575,7.470666666666667,2004,4
2004-05-31,131.69,25.04548387096774,13.63774193548387,2004,5
2004-06-30,63.32,27.012999999999998,16.029666666666667,2004,6
2004-07-31,174.9,28.57935483870968,18.379354838709677,2004,7
2004-08-31,160.13,26.975806451612904,16.089032258064517,2004,8
2004-09-30,34.870000000000005,26.738666666666667,13.747000000000002,2004,9
2004-10-31,161.0,20.11258064516129,9.290967741935484,2004,10
2005-04-30,128.49,19.860666666666667,7.556333333333333,2005,4
2005-05-31,40.94,24.648064516129033,10.884193548387096,2005,5
2005-06-30,91.58,30.463666666666665,18.127333333333336,2005,6
2005-07-31,9.41,33.211290322580645,19.469354838709677,2005,7
2005-08-31,273.71999999999997,31.294193548387096,20.049999999999997,2005,8
2005-09-30,149.89,27.92233333333333,16.396,2005,9
2005-10-31,68.33,19.68,7.84,2005,10
2006-04-30,87.97,23.069333333333336,9.103666666666667,2006,4
2006-05-31,75.04,23.82161290322581,12.69774193548387,2006,5
2006-06-30,58.17,29.66,17.21966666666667,2006,6
2006-07-31,65.74000000000001,33.04870967741935,20.490000000000002,2006,7
2006-08-31,73.0,32.62129032258064,20.18903225806452,2006,8
2006-09-30,27.259999999999998,25.073,12.146666666666667,2006,9
2006-10-31,85.05000000000001,18.056129032258063,5.830322580645162,2006,10
2007-04-30,125.03999999999999,17.682000000000002,4.017666666666667,2007,4
2007-05-31,125.28,25.88774193548387,15.045806451612904,2007,5
2007-06-30,191.78,28.254666666666665,17.973666666666666,2007,6
2007-07-31,33.75,30.358064516129033,19.03258064516129,2007,7
2007-08-31,55.75,34.237096774193546,21.424193548387095,2007,8
2007-09-30,74.73,28.198666666666668,15.634333333333332,2007,9
2007-10-31,54.84,21.756451612903227,9.454516129032257,2007,10
2008-04-30,152.59,17.215333333333334,4.876,2008,4
2008-05-31,176.6,22.674838709677417,10.598387096774195,2008,5
2008-06-30,207.84,28.423000000000002,17.721333333333334,2008,6
2008-07-31,182.74,30.087741935483873,19.65032258064516,2008,7
2008-08-31,108.81,28.942258064516132,18.111290322580647,2008,8
2008-09-30,300.03,25.015333333333334,14.138666666666666,2008,9
2008-10-31,33.37,19.70387096774194,7.209354838709678,2008,10
2009-04-30,126.74000000000001,17.567,5.951,2009,4
2009-05-31,149.37,23.699354838709677,12.266451612903225,2009,5
2009-06-30,166.32999999999998,29.108999999999998,18.333333333333332,2009,6
2009-07-31,155.34,27.866451612903226,17.712903225806453,2009,7
2009-08-31,84.81,28.11741935483871,17.11032258064516,2009,8
2009-09-30,106.52,24.49566666666667,14.141666666666667,2009,9
2009-10-31,287.33,15.334193548387097,6.145483870967742,2009,10
2010-04-30,134.63,22.831,9.280666666666667,2010,4
2010-05-31,152.09,23.776451612903223,12.782580645161291,2010,5
2010-06-30,115.1,30.59466666666667,19.904666666666667,2010,6
2010-07-31,205.61,31.664516129032258,21.573225806451614,2010,7
2010-08-31,113.41,32.398387096774194,20.300322580645158,2010,8
2010-09-30,180.3,26.19333333333333,14.775333333333332,2010,9
2010-10-31,7.49,22.529999999999998,7.541612903225806,2010,10
2011-04-30,109.5,20.984666666666666,7.862,2011,4
2011-05-31,213.35,22.811935483870965,11.871935483870967,2011,5
2011-06-30,112.11,30.055666666666664,18.892,2011,6
2011-07-31,29.25,34.428387096774195,22.85,2011,7
2011-08-31,137.15,31.30838709677419,19.760322580645163,2011,8
2011-09-30,60.67,24.21033333333333,12.126333333333333,2011,9
2011-10-31,36.57,21.498709677419356,7.588387096774194,2011,10
2012-04-30,208.79999999999998,21.041,8.759333333333332,2012,4
