time,prcp (mm/day),tmax (degrees C),tmin (degrees C),year,month
1999-08-31,83.33,24.538387096774194,12.964193548387096,1999,8
1999-09-30,27.73,21.03666666666667,7.216666666666667,1999,9
1999-10-31,34.78,14.138709677419355,1.0554838709677419,1999,10
2000-04-30,76.62,12.572666666666667,-0.21499999999999994,2000,4
2000-05-31,132.4,20.26451612903226,7.904516129032258,2000,5
2000-06-30,219.97,22.906,11.938333333333333,2000,6
2000-07-31,58.1,25.682580645161288,14.205806451612903,2000,7
2000-08-31,118.44,25.72935483870968,14.26,2000,8
2000-09-30,119.84,20.422666666666665,8.402333333333333,2000,9
2000-10-31,7.85,16.434516129032257,3.970322580645161,2000,10
2001-04-30,116.75,15.254333333333333,2.353666666666667,2001,4
2001-05-31,151.94,19.82225806451613,7.9880645161290325,2001,5
2001-06-30,133.63,24.074333333333335,12.421,2001,6
2001-07-31,57.260000000000005,28.133870967741935,14.544516129032258,2001,7
2001-08-31,79.36,27.136774193548387,14.948064516129032,2001,8
2001-09-30,131.69,20.013666666666666,7.845666666666667,2001,9
2001-10-31,64.21000000000001,13.441290322580645,2.0983870967741933,2001,10
2002-04-30,106.86999999999999,12.112333333333334,0.6626666666666667,2002,4
2002-05-31,69.74000000000001,17.345483870967744,4.397096774193549,2002,5
2002-06-30,206.91,24.918666666666663,13.461,2002,6
2002-07-31,72.67,28.701290322580647,16.289677419354838,2002,7
2002-08-31,107.92,25.748709677419356,13.658387096774195,2002,8
2002-09-30,113.99,23.00433333333333,10.329,2002,9
2002-10-31,114.83,9.89516129032258,0.8135483870967741,2002,10
2003-04-30,72.45,12.664666666666667,-0.6593333333333333,2003,4
2003-05-31,122.53,18.98677419354839,5.979032258064516,2003,5
2003-06-30,128.36,24.15,11.233333333333333,2003,6
2003-07-31,76.46000000000001,26.68290322580645,14.12258064516129,2003,7
2003-08-31,39.24,28.05290322580645,14.69258064516129,2003,8
2003-09-30,80.51,21.317666666666664,8.889000000000001,2003,9
2003-10-31,28.599999999999998,14.44516129032258,1.808709677419355,2003,10
2004-04-30,51.72,13.713,0.3313333333333333,2004,4
2004-05-31,188.55,18.125806451612902,5.620645161290323,2004,5
2004-06-30,174.12,23.024333333333335,10.729333333333333,2004,6
2004-07-31,95.08,25.365483870967743,13.775483870967742,2004,7
2004-08-31,57.4,23.018064516129034,10.918064516129032,2004,8
2004-09-30,37.11,24.375999999999998,10.603000000000002,2004,9
2004-10-31,105.42999999999999,14.355806451612903,3.1670967741935487,2004,10
2005-04-30,43.49,16.062,1.6956666666666667,2005,4
2005-05-31,42.24,18.0058064516129,5.694838709677419,2005,5
2005-06-30,109.47,27.52466666666667,15.109,2005,6
2005-07-31,74.57000000000001,28.65774193548387,15.106451612903227,2005,7
2005-08-31,115.69,26.706451612903226,14.415806451612903,2005,8
2005-09-30,130.45,23.932000000000002,10.742333333333333,2005,9
2005-10-31,54.63,15.548387096774194,3.8496774193548386,2005,10
2006-04-30,61.7,16.622666666666667,2.549,2006,4
2006-05-31,113.96000000000001,19.894193548387097,8.133548387096774,2006,5
2006-06-30,54.94,25.232000000000003,11.995666666666667,2006,6
2006-07-31,70.85,30.075806451612905,15.68483870967742,2006,7
2006-08-31,104.11,25.705161290322582,13.696129032258064,2006,8
2006-09-30,81.18,19.491666666666667,7.732,2006,9
2006-10-31,66.35,11.055806451612904,0.3822580645161291,2006,10
2007-04-30,67.1,12.319666666666667,0.4179999999999999,2007,4
2007-05-31,48.690000000000005,22.30354838709677,8.50741935483871,2007,5
2007-06-30,69.31,26.424,12.865,2007,6
2007-07-31,106.98,27.720645161290324,14.404193548387095,2007,7
2007-08-31,144.66,25.718709677419355,14.854516129032259,2007,8
2007-09-30,77.97,22.449666666666666,9.841333333333333,2007,9
